Project_ID,Project_Type,Location,Area_Impacted,Air_Emissions,Water_Pollution,Habitat_Loss,Carbon_Footprint,Mitigation_Plan,Impact_Score,Budget,Duration,Stakeholders,Public_Acceptance,Sustainability_Practices,States,States_Code
Project_2998,Urban Development,City_A,9.26,735.69,13.05,9.61,6990.64,Planned,42.24,6145941,28,"['Government', 'Government', 'Local Community']",Medium,"['Renewable Energy', 'Waste Management']",North Carolina,NC
Project_2999,Construction,City_C,16.8,982.6,15.34,9.08,8115.37,Not Applicable,57.64,3339073,48,"['Government', 'Environmental Organization', 'Private Sector']",Medium,"['Renewable Energy', 'Green Infrastructure']",North Dakota,ND
Project_3000,Urban Development,City_C,1.83,725.24,55.28,9.41,3954.76,Not Applicable,50.78,1230892,41,"['Private Sector', 'Local Community', 'Environmental Organization']",High,"['Green Infrastructure', 'Waste Management']",Ohio,OH
Project_3001,Water Management,City_D,30.34,719.26,91.86,8.42,6569.6,Not Applicable,54.88,791638,13,"['Environmental Organization', 'Local Community', 'Environmental Organization']",Low,"['Renewable Energy', 'Waste Management']",Oklahoma,OK
Project_3002,Transportation,City_D,18.96,255.87,35.92,8.07,9387.55,Not Applicable,42.72,1161655,18,"['Government', 'Private Sector', 'Environmental Organization']",Low,"['Waste Management', 'Green Infrastructure']",Oregon,OR
Project_3003,Energy,City_C,50.19,510.47,16.25,3.24,8382.2,Not Applicable,31.15,5192965,25,"['Local Community', 'Government', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Renewable Energy']",Pennsylvania,PA
Project_3004,Water Management,City_B,55.19,705.89,31.03,5.4,8692.42,Not Applicable,6.31,2378733,8,"['Local Community', 'Private Sector', 'Government']",Low,"['Renewable Energy', 'Energy Efficiency']",Rhode Island,RI
Project_3005,Transportation,City_D,97.23,772.61,37.92,7.46,7294.37,Planned,85.48,2138066,44,"['Private Sector', 'Environmental Organization', 'Local Community']",Medium,"['Renewable Energy', 'Energy Efficiency']",South Carolina,SC
Project_3006,Water Management,City_E,57.19,219.87,85.12,2.78,7245.2,Not Applicable,22.64,903716,43,"['Environmental Organization', 'Private Sector', 'Government']",Medium,"['Green Infrastructure', 'Waste Management']",South Dakota,SD
Project_3007,Water Management,City_E,28.07,610.2,88.69,3.35,8004.16,Implemented,25.6,8697357,58,"['Government', 'Environmental Organization', 'Government']",Low,"['Green Infrastructure', 'Waste Management']",Tennessee,TN
Project_3008,Construction,City_C,15.03,566.55,10.83,8.14,8265.79,Implemented,97.01,4295644,8,"['Government', 'Environmental Organization', 'Government']",Medium,"['Waste Management', 'Green Infrastructure']",Texas,TX
Project_3009,Energy,City_B,20.47,203.87,75.04,1.14,8279,Implemented,75.83,9017703,12,"['Local Community', 'Local Community', 'Private Sector']",High,"['Renewable Energy', 'Energy Efficiency']",Utah,UT
Project_3010,Water Management,City_C,8.16,995.68,20.99,2.7,9434.8,Planned,99.54,2479528,43,"['Private Sector', 'Local Community', 'Private Sector']",High,"['Energy Efficiency', 'Renewable Energy']",Vermont,VT
Project_3011,Energy,City_E,6.67,893.27,72.46,4.8,1331.48,Planned,2.38,8352580,13,"['Private Sector', 'Environmental Organization', 'Local Community']",Low,"['Energy Efficiency', 'Energy Efficiency']",Virginia,VA
Project_3012,Water Management,City_C,96.5,555.93,93.01,2.93,7469.5,Planned,30.52,317149,14,"['Government', 'Local Community', 'Government']",High,"['Renewable Energy', 'Waste Management']",Washington,WA
Project_3013,Urban Development,City_B,93.04,917.66,62.55,5.95,1479.28,Implemented,82.25,9575731,9,"['Private Sector', 'Private Sector', 'Government']",Medium,"['Green Infrastructure', 'Green Infrastructure']",West Virginia,WV
Project_3014,Construction,City_B,93.24,118.45,73.77,3.08,3447.63,Implemented,15.41,7719147,33,"['Environmental Organization', 'Local Community', 'Local Community']",Low,"['Green Infrastructure', 'Renewable Energy']",Wisconsin,WI
Project_3015,Water Management,City_A,83.8,267.64,95.09,8.31,9994.01,Not Applicable,17.03,9577031,36,"['Government', 'Local Community', 'Local Community']",Medium,"['Energy Efficiency', 'Green Infrastructure']",Wyoming,WY
Project_3016,Urban Development,City_C,62.84,467.11,66.64,2.18,2022.83,Planned,36.37,6981551,20,"['Government', 'Local Community', 'Environmental Organization']",High,"['Green Infrastructure', 'Energy Efficiency']",Puerto Rico,PR
Project_3017,Construction,City_D,96.93,316.96,11.07,9.32,1821.2,Implemented,85.05,2589740,50,"['Environmental Organization', 'Government', 'Government']",Medium,"['Green Infrastructure', 'Waste Management']",Alabama,AL
Project_3018,Water Management,City_A,94.18,624.3,11.56,4.72,4014.07,Not Applicable,18.94,3129134,47,"['Private Sector', 'Environmental Organization', 'Private Sector']",Low,"['Green Infrastructure', 'Energy Efficiency']",Alaska,AK
Project_3019,Construction,City_D,17.92,921.14,78.34,2.22,7185.01,Planned,1.36,4759387,50,"['Government', 'Environmental Organization', 'Private Sector']",High,"['Green Infrastructure', 'Green Infrastructure']",Arizona,AZ
Project_3020,Construction,City_E,55.63,100.2,30.65,9.92,2112.08,Implemented,85.64,5630395,58,"['Environmental Organization', 'Private Sector', 'Government']",Low,"['Energy Efficiency', 'Energy Efficiency']",Arkansas,AR
Project_3021,Water Management,City_B,17.38,136.98,20.82,9.99,8503.93,Planned,77.62,1314101,42,"['Private Sector', 'Environmental Organization', 'Private Sector']",Low,"['Energy Efficiency', 'Green Infrastructure']",California,CA
Project_3022,Water Management,City_B,85.86,992.45,59.7,3.68,7169.44,Planned,85.78,4314554,17,"['Local Community', 'Local Community', 'Local Community']",High,"['Renewable Energy', 'Green Infrastructure']",Colorado,CO
Project_3023,Transportation,City_D,68.76,259.5,14.63,5.02,6731.51,Not Applicable,44.24,6723984,54,"['Local Community', 'Local Community', 'Government']",Medium,"['Renewable Energy', 'Energy Efficiency']",Connecticut,CT
Project_3024,Energy,City_D,37.69,248.41,49.96,2.01,4475.92,Planned,77.57,1433980,19,"['Government', 'Local Community', 'Local Community']",Low,"['Renewable Energy', 'Renewable Energy']",Delaware,DE
Project_3025,Construction,City_A,65.15,452.98,39.4,3.76,5178.31,Implemented,28.54,9663084,28,"['Private Sector', 'Private Sector', 'Government']",High,"['Green Infrastructure', 'Renewable Energy']",District of Columbia,DC
Project_3026,Construction,City_E,7.33,892.9,42.13,8.6,3708.69,Planned,11.8,7385403,57,"['Local Community', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Waste Management']",Florida,FL
Project_3027,Urban Development,City_A,96.17,421.63,18.03,8.55,8485.14,Implemented,7.2,2641579,23,"['Government', 'Private Sector', 'Local Community']",Medium,"['Green Infrastructure', 'Green Infrastructure']",Georgia,GA
Project_3028,Construction,City_A,98.58,291.33,12.15,5.67,8919.81,Planned,92.61,4882189,47,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Energy Efficiency', 'Green Infrastructure']",Hawaii,HI
Project_3029,Urban Development,City_D,6.22,452.59,64.49,1.67,7076.94,Implemented,84.93,6955337,22,"['Government', 'Private Sector', 'Local Community']",Medium,"['Energy Efficiency', 'Energy Efficiency']",Idaho,ID
Project_3030,Water Management,City_E,29.35,679.03,12.84,4.3,5452.06,Implemented,80.5,3009190,44,"['Government', 'Government', 'Local Community']",High,"['Green Infrastructure', 'Waste Management']",Illinois,IL
Project_3031,Energy,City_B,80.94,170.17,59.06,6.98,8059.95,Not Applicable,31.8,3352375,31,"['Local Community', 'Government', 'Environmental Organization']",Low,"['Renewable Energy', 'Green Infrastructure']",Indiana,IN
Project_3032,Transportation,City_C,37.15,379.28,88.96,4.2,3627.21,Implemented,51.86,4231431,48,"['Environmental Organization', 'Private Sector', 'Local Community']",Medium,"['Waste Management', 'Energy Efficiency']",Iowa,IA
Project_3033,Water Management,City_C,42.29,453.91,64.31,8.76,3125.31,Implemented,64.48,3995710,6,"['Private Sector', 'Local Community', 'Local Community']",High,"['Energy Efficiency', 'Energy Efficiency']",Kansas,KS
Project_3034,Urban Development,City_E,45.86,206.46,49.12,9.63,3333.24,Implemented,76.48,5831292,10,"['Private Sector', 'Private Sector', 'Local Community']",Low,"['Energy Efficiency', 'Renewable Energy']",Kentucky,KY
Project_3035,Energy,City_D,19.76,478.61,37.1,4.7,6799.81,Implemented,84.09,3977797,20,"['Local Community', 'Local Community', 'Private Sector']",High,"['Renewable Energy', 'Green Infrastructure']",Louisiana,LA
Project_3036,Energy,City_A,8.16,941.73,74.99,1.76,1531.41,Planned,49.34,3403111,32,"['Local Community', 'Local Community', 'Government']",Medium,"['Energy Efficiency', 'Renewable Energy']",Maine,ME
Project_3037,Water Management,City_D,68.19,338.54,95.38,5.4,7594.1,Not Applicable,70.59,9413243,60,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",High,"['Waste Management', 'Green Infrastructure']",Maryland,MD
Project_3038,Water Management,City_C,19.3,857.52,93.78,4.87,2330.02,Implemented,77.26,407278,18,"['Environmental Organization', 'Local Community', 'Environmental Organization']",High,"['Waste Management', 'Green Infrastructure']",Massachusetts,MA
Project_3039,Water Management,City_C,68.12,100.85,59.9,4.23,4932.47,Planned,40.39,1128825,17,"['Environmental Organization', 'Government', 'Government']",Low,"['Waste Management', 'Waste Management']",Michigan,MI
Project_3040,Energy,City_C,14.86,601.99,73.47,2.13,2506.87,Implemented,69.81,2890947,28,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",High,"['Green Infrastructure', 'Renewable Energy']",Minnesota,MN
Project_3041,Water Management,City_B,79.43,486.19,60.47,9.02,7519.92,Planned,43.11,4375520,34,"['Government', 'Private Sector', 'Local Community']",Medium,"['Energy Efficiency', 'Energy Efficiency']",Mississippi,MS
Project_3042,Construction,City_B,51.96,512.03,90.5,8.17,5485.33,Implemented,51.67,9006870,8,"['Private Sector', 'Private Sector', 'Local Community']",High,"['Green Infrastructure', 'Energy Efficiency']",Missouri,MO
Project_3043,Energy,City_C,26.28,500.39,77.3,0.76,1824.86,Implemented,72.96,7337545,54,"['Environmental Organization', 'Private Sector', 'Government']",Low,"['Renewable Energy', 'Renewable Energy']",Montana,MT
Project_3044,Construction,City_E,49.01,167.72,32.69,7.98,5189.82,Planned,54.55,5894859,46,"['Environmental Organization', 'Environmental Organization', 'Environmental Organization']",Medium,"['Waste Management', 'Energy Efficiency']",Nebraska,NE
Project_3045,Water Management,City_B,95.79,861.03,30.74,5,6732.05,Not Applicable,46.72,4786460,19,"['Environmental Organization', 'Government', 'Environmental Organization']",Low,"['Waste Management', 'Green Infrastructure']",Nevada,NV
Project_3046,Urban Development,City_E,19.42,608.86,18.12,1.49,4811.08,Not Applicable,98.61,162686,57,"['Private Sector', 'Environmental Organization', 'Private Sector']",Low,"['Green Infrastructure', 'Energy Efficiency']",New Hampshire,NH
Project_3047,Water Management,City_B,87.08,945.86,60.38,5.03,5901.42,Planned,58.75,7676781,6,"['Private Sector', 'Government', 'Private Sector']",High,"['Renewable Energy', 'Waste Management']",New Jersey,NJ
Project_3048,Urban Development,City_D,9.51,324.17,97.55,6.44,1212.87,Not Applicable,74.32,4586732,48,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Energy Efficiency']",New Mexico,NM
Project_3049,Water Management,City_A,84.35,597.17,85.34,0.89,7485.54,Planned,68.95,3525102,26,"['Environmental Organization', 'Government', 'Government']",Medium,"['Waste Management', 'Green Infrastructure']",New York,NY
Project_3050,Urban Development,City_E,76.16,849.75,35.81,4.33,8244.61,Not Applicable,28.47,7984483,38,"['Environmental Organization', 'Government', 'Government']",Medium,"['Renewable Energy', 'Waste Management']",North Carolina,NC
Project_3051,Construction,City_E,16.85,943.18,20.27,2.22,5680.83,Not Applicable,53.95,451556,58,"['Environmental Organization', 'Local Community', 'Government']",High,"['Renewable Energy', 'Energy Efficiency']",North Dakota,ND
Project_3052,Transportation,City_E,67.69,458.16,22.13,3.42,9561.62,Planned,12.87,8717052,23,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Waste Management']",Ohio,OH
Project_3053,Construction,City_E,41.96,922.85,60.51,0.3,5449.47,Not Applicable,10.54,6003075,45,"['Government', 'Local Community', 'Private Sector']",Medium,"['Energy Efficiency', 'Renewable Energy']",Oklahoma,OK
Project_3054,Water Management,City_A,86.27,420.36,11.26,1.39,1776.07,Planned,54.62,5594932,17,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Renewable Energy', 'Renewable Energy']",Oregon,OR
Project_3055,Transportation,City_E,41.63,777.93,15.01,0.86,9753.69,Planned,89.19,5011421,45,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Renewable Energy', 'Green Infrastructure']",Pennsylvania,PA
Project_3056,Transportation,City_B,11.26,372.06,71.84,1.77,9066.68,Not Applicable,74.34,1733681,16,"['Government', 'Environmental Organization', 'Government']",High,"['Energy Efficiency', 'Renewable Energy']",Rhode Island,RI
Project_3057,Urban Development,City_E,68.86,374.87,41.95,7.9,1683.6,Not Applicable,52.07,7906399,55,"['Environmental Organization', 'Government', 'Government']",Low,"['Waste Management', 'Renewable Energy']",South Carolina,SC
Project_3058,Transportation,City_D,25.49,202.66,11.02,1.04,6328.14,Not Applicable,23.38,8919977,40,"['Local Community', 'Government', 'Government']",High,"['Waste Management', 'Renewable Energy']",South Dakota,SD
Project_3059,Energy,City_C,95.21,244.63,32.98,6,2606.11,Planned,60.77,5951171,8,"['Government', 'Local Community', 'Environmental Organization']",High,"['Energy Efficiency', 'Energy Efficiency']",Tennessee,TN
Project_3060,Water Management,City_D,24.37,910.51,73.04,6.58,9575.25,Planned,26.41,1647536,23,"['Local Community', 'Local Community', 'Private Sector']",Low,"['Green Infrastructure', 'Renewable Energy']",Texas,TX
Project_3061,Water Management,City_E,94.33,380.94,53.86,9.65,7372.86,Not Applicable,4.76,1794056,12,"['Private Sector', 'Government', 'Environmental Organization']",Low,"['Renewable Energy', 'Waste Management']",Utah,UT
Project_3062,Energy,City_D,54.65,399.2,86.81,0.5,7429.73,Planned,96.79,6609322,54,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",High,"['Green Infrastructure', 'Green Infrastructure']",Vermont,VT
Project_3063,Energy,City_E,11.39,505.59,83.27,2.01,1723.74,Implemented,58.04,3782199,51,"['Environmental Organization', 'Private Sector', 'Local Community']",High,"['Energy Efficiency', 'Energy Efficiency']",Virginia,VA
Project_3064,Water Management,City_C,4.18,752.74,10.83,7.47,1975.85,Not Applicable,39.75,3981156,56,"['Local Community', 'Environmental Organization', 'Private Sector']",High,"['Waste Management', 'Energy Efficiency']",Washington,WA
Project_3065,Construction,City_E,82.37,952.19,66.57,7.88,9906.94,Not Applicable,43,9197443,17,"['Local Community', 'Private Sector', 'Local Community']",Low,"['Green Infrastructure', 'Waste Management']",West Virginia,WV
Project_3066,Urban Development,City_A,22.39,980.04,35.45,2.66,4874.19,Not Applicable,42.05,7778206,56,"['Local Community', 'Private Sector', 'Private Sector']",Low,"['Waste Management', 'Renewable Energy']",Wisconsin,WI
Project_3067,Urban Development,City_B,79.59,429.71,19.54,6.58,4779.39,Planned,49.84,1670769,15,"['Environmental Organization', 'Local Community', 'Environmental Organization']",Low,"['Green Infrastructure', 'Renewable Energy']",Wyoming,WY
Project_3068,Transportation,City_B,98.69,287.87,33.4,7.64,2750.8,Not Applicable,15.86,3260166,53,"['Private Sector', 'Environmental Organization', 'Local Community']",Medium,"['Waste Management', 'Energy Efficiency']",Puerto Rico,PR
Project_3069,Energy,City_B,63.94,582.31,59.85,4.26,3559.79,Planned,62.99,4902988,46,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Medium,"['Waste Management', 'Green Infrastructure']",Alabama,AL
Project_3070,Construction,City_D,45.17,425.02,74.79,7.14,6637.09,Implemented,96.32,4364255,42,"['Environmental Organization', 'Private Sector', 'Private Sector']",High,"['Energy Efficiency', 'Energy Efficiency']",Alaska,AK
Project_3071,Water Management,City_C,75.94,356.87,64.65,7.59,9082,Planned,69.47,3699416,39,"['Government', 'Government', 'Local Community']",Medium,"['Energy Efficiency', 'Energy Efficiency']",Arizona,AZ
